"name","begin","length","end","BLAST","BLAST score","refseq","reverse complement","polymerase type","polymerase type support","polymerase subtype","polymerase subtype support","capsid type","capsid type support","capsid subtype","capsid subtype support"
"PZ221915.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","84.19753","NC_029646","false","GII.P21 (GII.Pb)","100.0","","","GII.3","100.0","",""
"PZ221927.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","84.19753","NC_029646","false","GII.P21 (GII.Pb)","100.0","","","GII.3","100.0","",""
"PZ240506.1_region_4389_5205","4392","816","5208","Caliciviridae Norovirus GII","77.77778","NC_029646","false","GII.P16","100.0","","","GII.4","100.0","Sydney_2016","80.0"
"PX631121.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","78.14815","NC_029646","false","GII.P16","100.0","","","GII.4","100.0","Sydney_2016","71.0"
"PX563327.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","77.77778","NC_029646","false","GII.P16","100.0","","","GII.4","100.0","Could not assign",""
"PV784275.1_region_4389_5205","4380","816","5196","Caliciviridae Norovirus GII","79.484024","NC_029646","false","GII.P17","100.0","","","GII.17","94.0","",""
"PV784285.1_region_4389_5205","4380","816","5196","Caliciviridae Norovirus GII","79.60688","NC_029646","false","GII.P17","100.0","","","GII.17","94.0","",""
"PV784297.1_region_4389_5205","4380","816","5196","Caliciviridae Norovirus GII","79.484024","NC_029646","false","GII.P17","100.0","","","GII.17","98.0","",""
"PV784303.1_region_4389_5205","4380","816","5196","Caliciviridae Norovirus GII","79.238335","NC_029646","false","GII.P17","100.0","","","GII.17","95.0","",""
"PV784323.1_region_4389_5205","4380","816","5196","Caliciviridae Norovirus GII","79.238335","NC_029646","false","GII.P17","100.0","","","GII.17","95.0","",""
"PV784338.1_region_4389_5205","4380","816","5196","Caliciviridae Norovirus GII","79.238335","NC_029646","false","GII.P17","100.0","","","GII.17","97.0","",""
"PV784347.1_region_4389_5205","4380","816","5196","Caliciviridae Norovirus GII","79.11548","NC_029646","false","GII.P17","100.0","","","GII.17","96.0","",""
"PV750891.1_region_4389_5205","4380","816","5196","Caliciviridae Norovirus GII","79.238335","NC_029646","false","GII.P17","100.0","","","GII.17","96.0","",""
"PV765571.1_region_4389_5205","4380","816","5196","Caliciviridae Norovirus GII","79.11548","NC_029646","false","GII.P17","100.0","","","GII.17","98.0","",""
"PV275044.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","86.419754","NC_029646","false","GII.P31 (GII.Pe)","100.0","","","GII.4","100.0","Could not assign",""
"PV275052.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","86.296295","NC_029646","false","GII.P31 (GII.Pe)","100.0","","","GII.4","100.0","Could not assign",""
"PQ213436.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","86.543205","NC_029646","false","GII.P4","100.0","Den_Haag_2006b","92.0","GII.4","100.0","Could not assign",""
"PQ215528.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","77.77778","NC_029646","false","GII.P16","100.0","","","GII.4","100.0","Could not assign",""
"PQ215540.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","77.65432","NC_029646","false","GII.P16","100.0","","","GII.4","100.0","Could not assign",""
"PQ215543.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","77.77778","NC_029646","false","GII.P16","100.0","","","GII.4","100.0","Could not assign",""
"PQ215546.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","77.77778","NC_029646","false","GII.P16","100.0","","","GII.4","100.0","Could not assign",""
"PQ215579.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","87.65432","NC_029646","false","GII.P4","100.0","New_Orleans_2009","100.0","GII.4","100.0","Could not assign",""
"PQ273184.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","90.54054","NC_029646","false","GII.P12","100.0","","","GII.3","99.0","",""
"PQ273190.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","90.17199","NC_029646","false","GII.P12","100.0","","","GII.3","100.0","",""
"PQ273196.1_region_4389_5205","4380","816","5196","Caliciviridae Norovirus GII","78.5276","NC_029646","false","GII.P17","100.0","","","GII.17","99.0","",""
"PQ304611.1_region_4389_5205","4380","816","5196","Caliciviridae Norovirus GII","79.484024","NC_029646","false","GII.P17","100.0","","","GII.17","93.0","",""
"PQ310235.1_region_4389_5205","4380","816","5196","Caliciviridae Norovirus GII","79.484024","NC_029646","false","GII.P17","100.0","","","GII.17","96.0","",""
"PQ310519.1_region_4389_5205","4380","816","5196","Caliciviridae Norovirus GII","78.86978","NC_029646","false","GII.P17","100.0","","","GII.17","94.0","",""
"PQ310522.1_region_4389_5205","4380","816","5196","Caliciviridae Norovirus GII","79.238335","NC_029646","false","GII.P17","100.0","","","GII.17","96.0","",""
"PQ373122.1_region_4389_5205","4380","816","5196","Caliciviridae Norovirus GII","78.40491","NC_029646","false","GII.P17","100.0","","","GII.17","97.0","",""
"PQ373126.1_region_4389_5205","4380","816","5196","Caliciviridae Norovirus GII","78.2822","NC_029646","false","GII.P17","100.0","","","GII.17","95.0","",""
"PQ373132.1_region_4389_5205","4380","816","5196","Caliciviridae Norovirus GII","79.60688","NC_029646","false","GII.P17","100.0","","","GII.17","94.0","",""
"PQ373139.1_region_4389_5205","4380","816","5196","Caliciviridae Norovirus GII","79.60688","NC_029646","false","GII.P17","100.0","","","GII.17","95.0","",""
"PQ100946.1_region_4389_5205","4395","816","5211","Caliciviridae Norovirus GII","89.81595","NC_029646","false","GII.P7","100.0","","","GII.7","100.0","",""
"PQ100949.1_region_4389_5205","4395","816","5211","Caliciviridae Norovirus GII","89.93865","NC_029646","false","GII.P7","100.0","","","GII.7","100.0","",""
"PP498988.1_region_4389_5205","4387","816","5203","Caliciviridae Norovirus GII","87.28395","NC_029646","false","GII.P31 (GII.Pe)","100.0","","","GII.4","100.0","Could not assign",""
"PP549878.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","78.888885","NC_029646","false","GII.P16","100.0","","","GII.4","100.0","Could not assign",""
"PP549881.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","78.395065","NC_029646","false","GII.P16","100.0","","","GII.4","100.0","Sydney_2016","88.0"
"PP549884.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","78.395065","NC_029646","false","GII.P16","100.0","","","GII.4","100.0","Sydney_2016","90.0"
"PP587393.1_region_4389_5205","4380","816","5196","Caliciviridae Norovirus GII","78.65031","NC_029646","false","GII.P17","100.0","","","GII.17","94.0","",""
